Id,loan_date,loan_duration,loan_payments,Predicted,account_district_code,account_frequency,account_date,account_district_name,account_district_region,account_district_no_inhabitants,account_district_no_municipalities_0_499,account_district_no_municipalities_500_1999,account_district_no_municipalities_2000_9999,account_district_no_municipalities_10000_plus,account_district_no_cities,account_district_ratio_urban_inhabitants,account_district_average_salary,account_district_unemployment_rate_95,account_district_unemployment_rate_96,account_district_no_enterpreneurs_per_1000_inhabitants,account_district_no_crimes_95,account_district_no_crimes_96,owner_district_code,owner_card_type,owner_card_issued,owner_district_name,owner_district_region,owner_district_no_inhabitants,owner_district_no_municipalities_0_499,owner_district_no_municipalities_500_1999,owner_district_no_municipalities_2000_9999,owner_district_no_municipalities_10000_plus,owner_district_no_cities,owner_district_ratio_urban_inhabitants,owner_district_average_salary,owner_district_unemployment_rate_95,owner_district_unemployment_rate_96,owner_district_no_enterpreneurs_per_1000_inhabitants,owner_district_no_crimes_95,owner_district_no_crimes_96,disponent_district_code,disponent_district_name,disponent_district_region,disponent_district_no_inhabitants,disponent_district_no_municipalities_0_499,disponent_district_no_municipalities_500_1999,disponent_district_no_municipalities_2000_9999,disponent_district_no_municipalities_10000_plus,disponent_district_no_cities,disponent_district_ratio_urban_inhabitants,disponent_district_average_salary,disponent_district_unemployment_rate_95,disponent_district_unemployment_rate_96,disponent_district_no_enterpreneurs_per_1000_inhabitants,disponent_district_no_crimes_95,disponent_district_no_crimes_96,count_trans_credits,count_trans_withdrawals,count_trans_credit_cash,count_trans_withdrawal_cash,count_trans_withdrawal_card,count_trans_collection_other_bank,count_trans_remittance_other_bank,count_trans_ksymbol_interest_credited,count_trans_ksymbol_household,count_trans_ksymbol_payment_for_statement,count_trans_ksymbol_insurance_payment,count_trans_ksymbol_sanction_interest_if_negative_balance,count_trans_ksymbol_oldage_pension,last_trans_balance,mean_trans_balance,mean_trans_amount_absolute,mean_trans_amount_credit,mean_trans_amount_withdrawal,mean_trans_amount_signed,owner_male,owner_birthdate,disponent_male,disponent_birthdate
7049,970624,36,6484,1,4,weekly issuance,961013,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,no card,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,,,,,,,,,,,,,,,,,17,32,2,16,0,8,16,7,4,3,0,0,0,47248.7,54476.857142857145,13561.891836734692,20934.74705882353,9645.0625,964.2591836734694,1,590217,,
6959,970630,24,2477,1,70,monthly issuance,960108,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,no card,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,,,,,,,,,,,,,,,,,55,65,26,65,0,0,0,29,0,12,0,6,0,54909.1,45016.69083333333,10629.011666666665,12094.460000000001,9389.016923076922,457.5766666666668,1,520826,,
5214,970701,36,2077,1,55,issuance after transaction,960607,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,no card,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,,,,,,,,,,,,,,,,,30,41,4,33,0,13,8,13,8,9,0,0,0,33177.4,24872.139436619713,4899.823943661971,6351.083333333332,3837.9268292682927,467.2887323943662,1,601222,,
6350,970709,48,6133,1,54,monthly issuance,960103,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,54,75,36,75,0,0,0,18,0,15,0,0,0,47113.5,61692.07751937985,14502.600775193798,17758.787037037036,12158.146666666667,365.22093023255724,0,661129,,
5063,970710,48,7455,1,54,monthly issuance,970330,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,0,10100.0,5350.0,5050.0,5050.0,,5050.0,0,410519,,
5041,970711,60,6150,1,47,weekly issuance,951017,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,no card,,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,,,,,,,,,,,,,,,,,49,122,29,67,0,0,55,20,18,19,0,0,0,59544.8,48648.401169590645,6055.033333333333,11173.014285714286,3999.4508196721313,348.21461988304065,0,740630,,
5086,970716,48,4383,1,70,monthly issuance,960320,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,no card,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,,,,,,,,,,,,,,,,,29,30,15,24,0,0,6,14,6,6,0,0,0,46478.3,45912.399999999994,7825.452542372881,8761.727586206896,6920.386666666667,787.7711864406781,0,560322,,
6942,970716,12,1527,1,59,monthly issuance,960512,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,no card,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59.0,Kromeriz,south Moravia,108871.0,41.0,29.0,7.0,2.0,6.0,62.1,8444.0,3.24,3.47,106.0,2595,2305.0,30,56,16,45,0,0,11,14,11,10,0,0,0,39555.8,31402.28372093022,7499.845348837209,11270.390000000001,5479.910714285715,363.2174418604651,0,510411,1.0,450704.0
5270,970721,48,3981,1,50,monthly issuance,960608,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,no card,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,,,,,,,,,,,,,,,,,29,49,16,49,0,0,0,13,9,9,0,0,0,38391.7,32688.03333333334,6772.496153846153,9769.768965517243,4998.599999999999,492.2038461538462,1,620905,,
6705,970725,48,6951,1,14,monthly issuance,960917,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,14,no card,,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,,,,,,,,,,,,,,,,,43,54,25,40,0,0,14,18,7,7,0,0,0,99815.6,61748.70206185566,12692.516494845362,15476.625581395347,10475.54074074074,1029.0278350515462,0,760710,,
7051,970728,12,6484,1,1,monthly issuance,970402,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1.0,Hl.m. Praha,Prague,1204953.0,0.0,0.0,0.0,1.0,1.0,100.0,12541.0,0.29,0.43,167.0,85677,99107.0,13,10,10,10,0,0,0,3,0,3,0,0,0,57698.3,68874.72173913043,12138.521739130434,12957.092307692308,11074.38,2508.6260869565217,1,551129,0.0,630513.0
6758,970729,12,2762,1,70,monthly issuance,970128,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,no card,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70.0,Karvina,north Moravia,285387.0,0.0,2.0,8.0,5.0,7.0,89.9,10177.0,6.63,7.75,81.0,9878,10108.0,20,12,10,8,0,0,4,10,1,1,0,0,0,31693.2,32407.646875,5645.50625,5308.729999999999,6206.8,990.40625,0,800127,1.0,760319.0
6249,970730,24,2817,1,54,monthly issuance,970122,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54.0,Brno - mesto,south Moravia,387570.0,0.0,0.0,0.0,1.0,1.0,100.0,9897.0,1.60,1.96,140.0,18721,18696.0,13,10,2,9,0,6,1,5,1,1,0,0,0,17205.7,30181.317391304336,9277.08695652174,8868.415384615384,9808.36,748.078260869565,0,630125,1.0,551017.0
5808,970731,48,872,1,54,monthly issuance,960526,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,28,75,15,45,0,0,30,13,10,9,0,0,0,37069.1,38559.26407766991,5151.3796116504855,10136.810714285715,3290.152,359.8961165048543,0,601109,,
5377,970804,12,7700,1,70,monthly issuance,960502,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,classic,961210.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,,,,,,,,,,,,,,,,,39,65,24,43,0,0,22,15,11,12,0,0,0,46503.6,42291.185576923075,9193.245192307691,12853.674358974358,6996.987692307693,447.0105769230768,0,740620,,
5446,970804,24,2013,1,50,monthly issuance,960319,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,no card,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,,,,,,,,,,,,,,,,,45,49,13,37,0,16,12,16,12,12,0,0,0,41182.1,31897.432978723402,5664.901063829787,6374.2555555555555,5013.45306122449,438.10957446808516,1,581019,,
5856,970809,12,4280,1,61,monthly issuance,960723,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,61,no card,,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,,,,,,,,,,,,,,,,,41,46,28,46,0,0,0,13,0,9,0,2,0,64529.7,53636.374712643665,16368.101149425287,18153.10487804878,14777.119565217392,741.7218390804594,0,450908,,
4986,970810,12,8573,1,74,monthly issuance,960505,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,no card,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74.0,Ostrava - mesto,north Moravia,323870.0,0.0,0.0,0.0,1.0,1.0,100.0,10673.0,4.75,5.44,100.0,18782,18347.0,33,85,18,42,0,0,43,15,10,11,0,0,0,40516.3,33057.374576271184,4844.029661016949,9274.421212121213,3123.9952941176466,343.35847457627125,1,420128,0.0,360920.0
7001,970810,60,5010,1,27,monthly issuance,960708,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,classic,970629.0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,,,,,,,,,,,,,,,,,28,67,3,42,1,13,24,12,8,8,0,0,0,73926.0,53217.7294736842,8434.018947368422,15627.82142857143,5427.653731343285,778.1705263157896,0,640626,,
6677,970812,60,1633,1,29,monthly issuance,951128,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,no card,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,,,,,,,,,,,,,,,,,45,92,25,60,0,0,32,20,16,16,0,0,0,16038.7,24067.298540145985,3667.167883211679,5760.453333333333,2643.278260869565,117.07153284671546,0,800314,,
6665,970815,60,1655,1,59,monthly issuance,951014,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,no card,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,,,,,,,,,,,,,,,,,45,99,24,63,0,0,36,21,18,17,0,0,0,32199.4,39110.670833333344,6083.388888888889,10091.195555555556,4261.658585858585,223.60833333333358,0,730320,,
5817,970815,24,4200,1,50,monthly issuance,960503,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,no card,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,,,,,,,,,,,,,,,,,22,42,12,24,0,0,18,10,4,7,0,3,0,-1571.5,26649.7703125,6239.584375,9040.045454545456,4772.676190476191,-24.55312499999991,1,380526,,
6984,970815,60,1934,1,54,monthly issuance,970101,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54.0,Brno - mesto,south Moravia,387570.0,0.0,0.0,0.0,1.0,1.0,100.0,9897.0,1.60,1.96,140.0,18721,18696.0,17,22,10,14,0,0,8,7,4,3,0,0,0,34464.7,29865.18974358974,4050.984615384615,5604.505882352942,2850.5363636363636,834.9948717948716,0,391027,1.0,440701.0
6541,970817,48,3198,1,59,monthly issuance,960402,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,no card,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,,,,,,,,,,,,,,,,,35,76,2,51,0,17,25,16,13,12,0,0,0,27633.1,33651.10360360361,6225.907207207207,10267.271428571428,4364.752631578946,248.94864864864869,1,751220,,
5117,970820,12,6412,1,1,monthly issuance,960303,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,39,71,25,39,0,0,32,14,11,10,0,0,0,59256.4,40141.79545454546,8322.768181818183,12496.935897435897,6029.915492957746,538.6954545454546,0,560913,,
6097,970821,48,4226,1,76,weekly issuance,960906,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,no card,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76.0,Sumperk,north Moravia,127369.0,31.0,32.0,13.0,2.0,7.0,51.2,8369.0,4.73,5.88,107.0,3736,2807.0,28,46,5,31,0,12,15,11,8,7,0,0,0,33802.0,37200.395945945944,8978.54054054054,12468.107142857143,6854.45652173913,456.7837837837838,0,400930,1.0,341130.0
5389,970822,24,3275,1,51,monthly issuance,970408,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,no card,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,,,,,,,,,,,,,,,,,11,3,2,3,0,5,0,4,0,0,0,0,0,67058.7,42902.40714285714,11047.050000000001,10078.063636363637,14600.0,4789.907142857143,1,560509,,
7219,970823,48,1190,1,32,monthly issuance,961121,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,32,no card,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,,,,,,,,,,,,,,,,,20,29,12,19,0,0,10,8,5,4,0,0,0,42762.2,41985.62040816326,3322.6306122448977,5139.275000000001,2069.7724137931036,872.695918367347,1,580813,,
6338,970824,60,6511,1,1,monthly issuance,961020,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,32,49,23,41,0,0,8,9,8,7,0,0,0,60956.6,63544.64567901234,15753.593827160495,20890.590625,12398.820408163265,752.5518518518514,0,780629,,
6922,970826,36,2323,1,54,monthly issuance,961230,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,17,17,2,17,0,8,0,7,0,3,0,0,0,31228.0,29077.814705882352,6476.988235294117,7395.458823529411,5558.517647058823,918.4705882352941,0,770923,,
5367,970826,36,2323,1,54,monthly issuance,961230,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,17,17,2,17,0,8,0,7,0,3,0,0,0,31814.7,29052.608823529412,6458.95,7394.676470588235,5523.2235294117645,935.7264705882354,0,770923,,
5638,970827,12,5677,1,74,monthly issuance,961011,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,no card,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,,,,,,,,,,,,,,,,,21,30,12,24,0,0,6,9,6,5,0,0,0,16430.9,28808.999999999996,8767.472549019607,11037.433333333334,7178.500000000001,322.17843137254914,1,571101,,
5830,970828,60,6763,1,62,monthly issuance,951004,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62,no card,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,,,,,,,,,,,,,,,,,61,115,39,59,0,0,56,22,19,18,0,0,0,41532.1,34044.42954545454,3669.8176136363636,5634.591803278689,2627.633043478261,235.9789772727272,1,510119,,
5338,970830,12,4780,1,6,monthly issuance,961021,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,no card,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,,,,,,,,,,,,,,,,,29,46,1,28,0,10,18,18,6,5,0,1,0,15016.3,36887.15599999999,8336.574666666666,11038.958620689655,6632.897826086956,200.22000000000014,1,570919,,
6007,970830,48,6040,1,33,monthly issuance,961014,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,no card,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,,,,,,,,,,,,,,,,,20,25,1,25,0,10,0,9,0,5,0,0,0,54561.4,58959.27777777777,16606.83111111111,20046.719999999994,13854.92,1212.4755555555555,0,440127,,
6612,970831,12,8116,1,70,monthly issuance,960727,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,no card,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70.0,Karvina,north Moravia,285387.0,0.0,2.0,8.0,5.0,7.0,89.9,10177.0,6.63,7.75,81.0,9878,10108.0,35,46,22,36,0,0,10,13,10,10,0,0,0,20146.2,36685.09135802469,9153.706172839506,10879.948571428571,7840.260869565216,248.7185185185185,1,600623,0.0,610305.0
5718,970901,12,1169,1,53,monthly issuance,951028,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,no card,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,,,,,,,,,,,,,,,,,48,108,26,72,0,0,36,22,18,18,0,0,0,51785.0,51802.019230769234,4757.734615384616,8270.745833333334,3196.3962962962955,331.9551282051284,0,451227,,
6104,970905,36,4394,1,47,monthly issuance,960426,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,47,no card,,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,,,,,,,,,,,,,,,,,38,57,21,57,0,0,0,17,0,15,0,0,0,28819.1,47679.97368421052,8228.602105263157,10664.952631578948,6604.368421052632,303.36000000000035,1,530807,,
5229,970906,12,1960,1,53,monthly issuance,960916,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,no card,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53.0,Blansko,south Moravia,107911.0,88.0,33.0,6.0,2.0,7.0,50.9,8240.0,2.53,3.56,99.0,1850,1903.0,24,39,2,25,0,11,14,11,7,7,0,0,0,19087.2,25967.495238095235,4386.060317460317,6154.358333333334,3297.8769230769235,302.9746031746033,1,411111,0.0,440530.0
6625,970907,60,7888,1,54,monthly issuance,961227,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,23,20,9,20,0,0,0,14,0,5,0,0,0,25746.5,52777.34186046511,9163.081395348838,9128.41304347826,9202.95,602.1976744186046,0,670701,,
5206,970907,24,5356,1,74,issuance after transaction,961124,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,no card,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,,,,,,,,,,,,,,,,,21,39,11,19,0,0,20,10,5,6,0,0,0,31082.1,40526.454999999994,7808.701666666666,11895.338095238094,5608.205128205128,518.0349999999999,0,511129,,
5963,970907,60,3413,1,54,monthly issuance,970221,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,54,no card,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,,,,,,,,,,,,,,,,,14,9,8,9,0,0,0,6,0,1,0,0,0,89411.0,48890.17826086956,16351.478260869566,16624.814285714285,15926.28888888889,3887.4260869565214,1,530224,,
4990,970908,36,4516,1,36,monthly issuance,960717,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,no card,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,,,,,,,,,,,,,,,,,28,56,15,39,0,0,17,13,9,9,0,0,0,55539.8,46148.29761904761,7240.840476190476,11853.042857142855,4934.739285714286,661.1880952380953,1,530126,,
6641,970909,36,3563,1,36,monthly issuance,970323,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,no card,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,,,,,,,,,,,,,,,,,12,6,7,6,0,0,0,5,0,1,0,0,0,48323.8,47029.53888888889,12119.611111111113,11103.199999999999,14152.433333333334,2684.655555555555,1,421208,,
5369,970912,36,5961,1,74,monthly issuance,970427,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,no card,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74.0,Ostrava - mesto,north Moravia,323870.0,0.0,0.0,0.0,1.0,1.0,100.0,10673.0,4.75,5.44,100.0,18782,18347.0,10,7,1,7,0,5,0,4,0,0,0,0,0,86514.1,62852.91764705883,26971.41764705882,27251.410000000003,26571.428571428572,5089.064705882353,1,370908,0.0,371202.0
6196,970914,36,4939,1,5,monthly issuance,960718,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,5,no card,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,,,,,,,,,,,,,,,,,40,51,27,51,0,0,0,13,0,11,0,0,0,46296.7,54375.023076923084,13451.669230769232,15879.982500000002,11547.109803921569,508.7549450549451,0,710707,,
5236,970915,48,8107,1,53,monthly issuance,960926,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,no card,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,,,,,,,,,,,,,,,,,24,38,1,38,0,12,0,11,0,7,0,0,0,78769.8,59749.88387096773,19229.262903225812,26478.837499999998,14650.584210526315,1270.4822580645161,1,670907,,
5719,970920,48,5658,1,1,monthly issuance,960428,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,no card,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,,,,,,,,,,,,,,,,,41,49,25,49,0,0,0,16,0,9,0,0,0,92401.4,62387.09000000002,14286.517777777779,16807.175609756097,12177.395918367347,1026.6866666666665,1,760424,,
5643,970921,12,7876,1,74,monthly issuance,951229,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,no card,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,,,,,,,,,,,,,,,,,63,71,2,71,0,21,0,40,0,16,0,0,0,53211.1,48061.85671641792,16710.555970149253,17960.522222222226,15601.430985915495,177.69626865671503,1,521128,,
7050,970923,48,6484,1,76,monthly issuance,960330,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,no card,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,,,,,,,,,,,,,,,,,62,74,45,74,0,0,0,17,0,15,0,0,0,52289.2,72885.75808823529,16591.597794117646,18618.92419354839,14893.027027027027,384.4801470588239,0,460827,,
6355,970924,48,2650,1,35,monthly issuance,960608,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,no card,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,,,,,,,,,,,,,,,,,40,55,11,34,0,15,21,14,10,10,0,0,0,39078.4,28863.030526315782,5931.774736842105,7532.464999999999,4767.636363636364,411.35368421052647,1,650406,,
6688,970926,24,359,1,59,monthly issuance,960919,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,59,no card,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,,,,,,,,,,,,,,,,,37,42,15,28,0,0,14,22,7,7,0,0,0,29184.0,24946.635443037976,3980.1810126582277,4643.489189189189,3395.838095238095,369.41645569620255,1,751027,,
6239,970928,48,7518,1,6,weekly issuance,960919,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,no card,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,,,,,,,,,,,,,,,,,41,45,23,45,0,0,0,18,8,8,0,0,0,27383.2,52871.42441860466,14112.969767441862,15135.351219512195,13181.466666666667,318.41162790697666,0,771026,,
5531,970930,24,2768,1,26,monthly issuance,960213,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26,no card,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26.0,Plzen - mesto,west Bohemia,170449.0,0.0,0.0,0.0,1.0,1.0,100.0,10787.0,2.64,3.09,131.0,6041,6261.0,39,68,2,53,0,19,15,18,15,14,0,0,0,17745.1,33039.89252336449,8355.36355140187,11689.346153846154,6443.226470588234,165.84205607476622,0,710413,1.0,630928.0
6113,971001,36,2186,1,72,monthly issuance,970219,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,72,no card,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,,,,,,,,,,,,,,,,,16,25,2,13,0,7,12,7,3,3,0,0,0,36292.9,40292.34146341463,4217.717073170732,6538.1,2732.672,885.1902439024391,0,710324,,
